doc_id,feed_id,rate
26270,9245,1
26270,9282,1
26270,9300,1
26270,9302,1
26270,9414,1
26270,9434,1
26270,9492,1
26270,9539,1
26271,8157,1
26271,8660,1
26271,8719,1
26271,8800,1
26271,8827,1
26271,8835,1
26271,9081,1
26272,9302,1
26272,9568,1
26272,9692,1
26272,10897,1
26272,11287,1
26273,8901,1
26274,7801,1
26274,8098,1
26274,8211,1
26274,8667,1
26274,8679,1
26274,8680,1
26274,8778,1
26274,8828,1
26274,8847,1
26274,8864,1
26274,9245,1
26274,9385,1
26274,9613,1
26274,9648,1
26274,9654,1
26274,10113,1
26274,10430,1
26274,10753,1
26274,10872,1
26274,10936,1
26274,11013,1
26274,11124,1
26274,11346,1
26274,11393,1
26274,11416,1
26274,11455,1
26274,11459,1
26274,11472,1
26275,8955,1
26275,8977,1
26275,9940,1
26275,9950,1
26275,9974,1
26275,10009,1
26275,10099,1
26275,10177,1
26275,10181,1
26275,10182,1
26275,10197,1
26275,10198,1
26275,10304,1
26275,10311,1
26275,10603,1
26275,10604,1
26275,10797,1
26275,11532,1
26276,5335,1
26276,8866,1
26276,8966,1
26276,8995,1
26276,9004,1
26276,9133,1
26276,9170,1
26276,9362,1
26276,9379,1
26276,9647,1
26276,9717,1
26276,9812,1
26276,9852,1
26276,9867,1
26276,9877,1
26276,9983,1
26276,10546,1
26276,10652,1
26276,10894,1
26276,11097,1
26276,11459,1
26276,11471,1
26276,11504,1
26276,11661,1
26276,11717,1
26277,10594,1
26279,9553,1
26279,9554,1
26279,9568,1
26279,9647,1
26280,8780,1
26280,9068,1
26282,5335,1
26282,7081,1
26282,7722,1
26282,8890,1
26282,8902,1
26282,8921,1
26282,8929,1
26282,8966,1
26282,8975,1
26282,9113,1
26282,9167,1
26282,9221,1
26282,9244,1
26282,9245,1
26282,9302,1
26282,9304,1
26282,9305,1
26282,9306,1
26282,10250,1
26282,10275,1
26282,10292,1
26283,8960,1
26285,8847,1
26285,8882,1
26285,8901,1
26285,8912,1
26285,9165,1
26285,9414,1
26285,9553,1
26285,9646,1
26285,9665,1
26285,9717,1
26285,9810,1
26285,10229,1
26285,10231,1
26285,10274,1
26285,10332,1
26285,10337,1
26285,10734,1
26285,10809,1
26285,10914,1
26285,11016,1
26285,11022,1
26285,11034,1
26285,11205,1
26285,11262,1
26285,11315,1
26285,11369,1
26285,11480,1
26285,11539,1
26286,8827,1
26287,8780,1
26287,8902,1
26287,9204,1
26287,11644,1
26288,8860,1
26289,8912,1
26290,8847,1
26291,8902,1
26291,8975,1
26291,9836,1
26292,8901,1
26293,7757,1
26293,7801,1
26293,7893,1
26293,8827,1
26293,9311,1
26293,9391,1
26293,9902,1
26293,10006,1
26293,10182,1
26293,10245,1
26293,10476,1
26293,10603,1
26293,10622,1
26293,10625,1
26293,10628,1
26293,10642,1
26293,10649,1
26293,10655,1
26296,8950,1
26297,8788,1
26299,8669,1
26299,8718,1
26299,8827,1
26299,8828,1
26299,8901,1
26299,8921,1
26299,8955,1
26299,8966,1
26299,8975,1
26299,9073,1
26299,9100,1
26299,9112,1
26299,9143,1
26300,9279,1
26300,9529,1
26300,10472,1
26302,7722,1
26302,8966,1
26302,9149,1
26302,9245,1
26302,9264,1
26302,9293,1
26302,9353,1
26302,9605,1
26302,10490,1
26303,7757,1
26303,8098,1
26303,8622,1
26303,8975,1
26303,8987,1
26303,9003,1
26303,9004,1
26303,9011,1
26303,9122,1
26303,9145,1
26303,9197,1
26303,9209,1
26303,9219,1
26303,9235,1
26303,9244,1
26303,9269,1
26303,9302,1
26303,9315,1
26303,9397,1
26303,9505,1
26303,9517,1
26303,9709,1
26303,9743,1
26303,10070,1
26303,10086,1
26303,10220,1
26303,10387,1
26303,10426,1
26303,10466,1
26306,7218,1
26306,7801,1
26306,8098,1
26306,8211,1
26306,8622,1
26306,8692,1
26306,8728,1
26306,8827,1
26306,8828,1
26306,8847,1
26306,8882,1
26306,8921,1
26306,8927,1
26306,8950,1
26306,8983,1
26306,8985,1
26306,8987,1
26306,9007,1
26306,9030,1
26306,9061,1
26306,9239,1
26306,9245,1
26306,9274,1
26306,9293,1
26306,9304,1
26306,9315,1
26306,9325,1
26306,9353,1
26306,9379,1
26306,9383,1
26306,9391,1
26306,9470,1
26306,9502,1
26306,9510,1
26306,9514,1
26306,9553,1
26306,9563,1
26306,9567,1
26306,9584,1
26306,9646,1
26306,9647,1
26306,9651,1
26306,9671,1
26306,9678,1
26306,9691,1
26306,9730,1
26306,9799,1
26306,9802,1
26306,9830,1
26306,9839,1
26306,9866,1
26306,9869,1
26306,9877,1
26306,9998,1
26306,10010,1
26306,10012,1
26306,10014,1
26306,10029,1
26306,10032,1
26306,10034,1
26306,10036,1
26306,10037,1
26306,10040,1
26306,10041,1
26306,10894,1
26306,10940,1
26306,10964,1
26306,11013,1
26306,11035,1
26306,11042,1
26306,11053,1
26306,11067,1
26306,11069,1
26306,11070,1
26306,11071,1
26306,11072,1
26306,11073,1
26306,11086,1
26306,11108,1
26306,11110,1
26306,11129,1
26306,11130,1
26306,11139,1
26306,11185,1
26306,11199,1
26306,11207,1
26306,11224,1
26306,11243,1
26306,11286,1
26306,11325,1
26306,11351,1
26306,11354,1
26306,11364,1
26306,11391,1
26306,11399,1
26306,11414,1
26306,11416,1
26306,11421,1
26306,11489,1
26308,8864,1
26308,8902,1
26309,8934,1
26309,9228,1
26309,10945,1
26310,8912,1
26310,8966,1
26310,9010,1
26310,9015,1
26310,9204,1
26310,9219,1
26310,9418,1
26310,9435,1
26311,7081,1
26311,8987,1
26312,7081,1
26313,9010,1
26313,9272,1
26313,9315,1
26313,9722,1
26313,9743,1
26313,9847,1
26313,10213,1
26313,10558,1
26313,10601,1
26313,10686,1
26313,10722,1
26313,10732,1
26313,10773,1
26313,10869,1
26313,10879,1
26313,10906,1
26313,10914,1
26313,10915,1
26313,10997,1
26313,11013,1
26314,8921,1
26314,8950,1
26314,9293,1
26314,9412,1
26315,7218,1
26315,7722,1
26315,7801,1
26315,8780,1
26315,8866,1
26315,9390,1
26315,9481,1
26315,9491,1
26315,9605,1
26315,10465,1
26315,10521,1
26315,10576,1
26315,10652,1
26315,10653,1
26315,10655,1
26315,10662,1
26315,10684,1
26315,10693,1
26315,10695,1
26315,10697,1
26316,7801,1
26318,9197,1
26318,9812,1
26319,8728,1
26319,8960,1
26319,9007,1
26319,9167,1
26320,8950,1
26320,9016,1
26320,9030,1
26321,7801,1
26321,8098,1
26321,8622,1
26321,8669,1
26321,8778,1
26321,8780,1
26321,8847,1
26321,8901,1
26321,8912,1
26321,8921,1
26321,8966,1
26321,8975,1
26321,8983,1
26321,9010,1
26321,9030,1
26321,9068,1
26321,9147,1
26321,9164,1
26321,9167,1
26321,9209,1
26321,9245,1
26321,9272,1
26321,9502,1
26321,9517,1
26321,9552,1
26321,9647,1
26321,10227,1
26321,10232,1
26322,7801,1
26322,8902,1
26322,8977,1
26323,8211,1
26323,8827,1
26323,8882,1
26323,8901,1
26323,8966,1
26323,8975,1
26323,8981,1
26323,8987,1
26323,9007,1
26323,9010,1
26323,9020,1
26323,9022,1
26323,9030,1
26323,9046,1
26323,9061,1
26323,9063,1
26324,8987,1
26324,9651,1
26324,10772,1
26324,10776,1
26324,10780,1
26325,8622,1
26327,6835,1
26327,9061,1
26327,9073,1
26327,9584,1
26327,9717,1
26327,9940,1
26330,8912,1
26332,8979,1
26332,9020,1
26332,9209,1
26332,9214,1
26332,9245,1
26332,9272,1
26332,9274,1
26332,9584,1
26334,10113,1
26335,8828,1
26335,9245,1
26335,9502,1
26335,9517,1
26335,9566,1
26335,9568,1
26335,9584,1
26335,10697,1
26335,10989,1
26335,10990,1
26336,9554,1
26336,9565,1
26336,9683,1
26336,9755,1
26337,8667,1
26337,8864,1
26337,8926,1
26337,8950,1
26337,9565,1
26337,9584,1
26337,10119,1
26337,10275,1
26337,10293,1
26338,8531,1
26341,9588,1
26341,9725,1
26341,9778,1
26345,10686,1
26345,10698,1
26345,10729,1
26345,10731,1
26345,10832,1
26346,9303,1
26346,9425,1
26346,9538,1
26346,9693,1
26346,10041,1
26347,8950,1
26348,9013,1
26348,9390,1
26348,9412,1
26348,9425,1
26348,9456,1
26348,9470,1
26348,9968,1
26348,9977,1
26348,9984,1
26348,10026,1
26348,10043,1
26350,8902,1
26350,8950,1
26351,8902,1
26354,9086,1
26355,8966,1
26355,9647,1
26355,10043,1
26356,8780,1
26356,8866,1
26357,8912,1
26357,8960,1
26357,8966,1
26357,9003,1
26357,9004,1
26357,9007,1
26357,9010,1
26357,9030,1
26357,9073,1
26357,9113,1
26357,9143,1
26357,9145,1
26357,9155,1
26357,9170,1
26357,9227,1
26357,9231,1
26357,9247,1
26357,9269,1
26357,9311,1
26357,9334,1
26357,9346,1
26357,9347,1
26357,9361,1
26359,8622,1
26359,9030,1
26359,9605,1
26359,9962,1
26359,10225,1
26359,10293,1
26359,10297,1
26359,10353,1
26359,10469,1
26359,10481,1
26359,10558,1
26359,10845,1
26360,8864,1
26361,8926,1
26363,8947,1
26364,4198,1
26364,7423,1
26364,7722,1
26364,8622,1
26364,8928,1
26364,9030,1
26364,9114,1
26364,9121,1
26364,9245,1
26364,9282,1
26364,9315,1
26364,9391,1
26364,9435,1
26364,9527,1
26364,9567,1
26364,9604,1
26364,9605,1
26364,9647,1
26364,9650,1
26364,9658,1
26364,9708,1
26364,9722,1
26364,9738,1
26364,9750,1
26364,9839,1
26364,9962,1
26364,10182,1
26364,10335,1
26364,10337,1
26364,10345,1
26364,10711,1
26367,8306,1
26367,10466,1
26368,8985,1
26368,9030,1
26368,9209,1
26368,9219,1
26368,9302,1
26368,9361,1
26368,9605,1
26368,9620,1
26368,9647,1
26368,9811,1
26368,9876,1
26368,9974,1
26368,9981,1
26368,10182,1
26368,10232,1
26368,10287,1
26368,10353,1
26368,10591,1
26368,10652,1
26368,10992,1
26368,11576,1
26372,8853,1
26372,8864,1
26372,8890,1
26372,8901,1
26372,8902,1
26372,8921,1
26372,8934,1
26372,8939,1
26372,8950,1
26372,8960,1
26372,8966,1
26372,8973,1
26372,8975,1
26372,8985,1
26372,8987,1
26372,8993,1
26372,9004,1
26372,9007,1
26373,9171,1
26374,8960,1
26374,8987,1
26374,9004,1
26374,9382,1
26374,9397,1
26374,9563,1
26374,9829,1
26374,10014,1
26374,10409,1
26375,8834,1
26375,8964,1
26375,9171,1
26375,9328,1
26375,9415,1
26375,9434,1
26375,9772,1
26375,9818,1
26375,9860,1
26375,9920,1
26376,8964,1
26376,8987,1
26376,11465,1
26377,8506,1
26379,8921,1
26381,9010,1
26381,9016,1
26384,8921,1
26384,8934,1
26384,8946,1
26384,8950,1
26384,8955,1
26384,8966,1
26384,8975,1
26384,8983,1
26384,8985,1
26384,8987,1
26384,8993,1
26384,8997,1
26384,9003,1
26384,9004,1
26384,9007,1
26384,9013,1
26384,9030,1
26384,9048,1
26384,9073,1
26384,9119,1
26384,9121,1
26386,7686,1
26386,7801,1
26386,8098,1
26386,8714,1
26386,8786,1
26386,8788,1
26386,8828,1
26386,8835,1
26386,8849,1
26386,8864,1
26386,8890,1
26386,8901,1
26386,8912,1
26386,8921,1
26386,8927,1
26386,8939,1
26386,8955,1
26386,8960,1
26386,8966,1
26386,8983,1
26386,8987,1
26386,9013,1
26386,9015,1
26386,9016,1
26386,9020,1
26386,9023,1
26386,9030,1
26386,9047,1
26386,9052,1
26386,9061,1
26386,9068,1
26386,9100,1
26386,9104,1
26386,9114,1
26386,9137,1
26386,9145,1
26386,9155,1
26386,9157,1
26386,9171,1
26386,9197,1
26386,9201,1
26386,9216,1
26386,9245,1
26386,9279,1
26386,9297,1
26386,9311,1
26386,9323,1
26386,9325,1
26386,9331,1
26386,9394,1
26386,9563,1
26386,9567,1
26386,9606,1
26386,9616,1
26386,9620,1
26386,9867,1
26386,9949,1
26386,9957,1
26386,9968,1
26386,9975,1
26386,10014,1
26386,10015,1
26386,10017,1
26386,10023,1
26386,10604,1
26386,10605,1
26386,10627,1
26386,10662,1
26386,10663,1
26386,10671,1
26386,10774,1
26386,10776,1
26386,10780,1
26386,10794,1
26386,10814,1
26386,10818,1
26387,9613,1
26388,8987,1
26389,9362,1
26389,9683,1
26390,8912,1
26390,8921,1
26390,8983,1
26390,8996,1
26390,9245,1
26390,9302,2
26390,9362,1
26390,9605,1
26390,9755,1
26390,9870,1
26390,9878,1
26390,9921,1
26390,9940,1
26390,9974,1
26390,9989,1
26390,9998,1
26390,10014,1
26390,10024,1
26390,10032,1
26390,10150,1
26390,10220,1
26390,10229,1
26390,10442,1
26390,10466,1
26390,10487,1
26390,10490,1
26390,10506,1
26390,10605,1
26390,10697,1
26390,10859,1
26390,10872,1
26390,10958,1
26390,11013,1
26390,11035,1
26390,11067,1
26390,11074,1
26390,11118,1
26390,11123,1
26390,11126,1
26390,11158,1
26390,11269,1
26390,11488,1
26390,11590,1
26390,11597,1
26390,11638,1
26390,11681,1
26390,11682,1
26390,11703,1
26391,8780,1
26391,8912,1
26391,8921,1
26391,8928,1
26391,8939,1
26391,8955,1
26391,8966,1
26391,9000,1
26391,9302,1
26391,9563,1
26391,9722,1
26391,9847,1
26393,8725,1
26393,8780,1
26393,8832,1
26393,8847,1
26393,8883,1
26393,8890,1
26393,9219,1
26393,9315,1
26393,11158,1
26393,11314,1
26393,11364,1
26394,7342,1
26394,7889,1
26394,8017,1
26394,8651,1
26394,8800,1
26394,8827,1
26394,8902,1
26394,8960,1
26394,8975,1
26394,8979,1
26394,8998,1
26394,8999,1
26394,9002,1
26394,9019,1
26394,9023,1
26394,9137,1
26394,9171,1
26394,9209,1
26394,9219,1
26394,9239,1
26394,9266,1
26394,9274,1
26394,9302,1
26394,9315,1
26394,9323,1
26394,9346,1
26394,9362,1
26394,9394,1
26394,9425,1
26394,9438,1
26394,9481,1
26394,9549,1
26394,9552,1
26394,9613,1
26394,9640,1
26394,9646,1
26394,9647,1
26394,9654,1
26394,9658,1
26394,9669,1
26394,9671,1
26394,9674,1
26394,9678,1
26394,9683,1
26394,9689,1
26394,9694,1
26394,9696,1
26394,9707,1
26394,9708,1
26394,9716,1
26394,9718,1
26394,9720,1
26394,9727,1
26394,9736,1
26394,9755,1
26394,9760,1
26394,9784,1
26394,9790,1
26394,9791,1
26394,9802,1
26394,9811,1
26394,9818,1
26394,9843,1
26394,9848,1
26394,9853,1
26394,9866,1
26394,9870,1
26394,9887,1
26394,9891,1
26394,9940,1
26394,9942,1
26394,9944,1
26394,9950,1
26394,9952,1
26394,9957,1
26394,9968,1
26394,9975,1
26394,9984,1
26394,9986,1
26394,9989,1
26394,9990,1
26394,9996,1
26394,10012,1
26394,10014,1
26394,10020,1
26394,10027,1
26394,10043,1
26394,10084,1
26394,10092,1
26394,10111,1
26394,10147,1
26394,10150,1
26394,10160,1
26394,10181,1
26394,10182,1
26394,10185,1
26394,10212,1
26394,10225,1
26394,10235,1
26394,10239,1
26394,10246,1
26394,10261,1
26394,10265,1
26394,10267,1
26394,10275,1
26394,10277,1
26394,10286,1
26394,10292,1
26394,10293,1
26394,10296,1
26394,10299,1
26394,10305,1
26394,10311,1
26394,10315,1
26394,10319,1
26394,10331,1
26394,10332,1
26394,10337,1
26394,10338,1
26394,10343,1
26394,10352,1
26394,10353,1
26394,10361,1
26394,10362,1
26394,10375,1
26394,10376,1
26394,10383,1
26394,10389,1
26394,10391,1
26394,10400,1
26394,10401,1
26394,10416,1
26394,10421,1
26394,10465,1
26394,10466,1
26394,10469,1
26394,10470,1
26394,10481,1
26394,10491,1
26394,10493,1
26394,10506,1
26394,10507,1
26394,10521,1
26394,10527,1
26394,10541,1
26394,10554,1
26394,10569,1
26394,10576,1
26394,10601,1
26394,10613,1
26394,10616,1
26394,10623,1
26394,10625,1
26394,10649,1
26394,10651,1
26394,10653,1
26394,10684,1
26394,10693,1
26394,10712,1
26394,10729,1
26394,10731,1
26394,10745,1
26394,11110,1
26394,11111,1
26394,11138,1
26394,11150,1
26394,11157,1
26394,11161,1
26394,11171,1
26394,11177,1
26394,11185,1
26394,11189,1
26394,11195,1
26394,11205,1
26394,11207,1
26394,11224,1
26394,11231,1
26394,11247,1
26394,11251,1
26394,11253,1
26394,11255,1
26394,11259,1
26394,11270,1
26394,11271,1
26394,11285,1
26394,11286,1
26394,11287,1
26394,11293,1
26394,11316,1
26394,11326,1
26394,11333,1
26394,11347,1
26394,11351,1
26396,8788,1
26396,8832,1
26396,8912,1
26396,8950,1
26396,8975,1
26396,9315,1
26396,9340,1
26397,8525,1
26397,8864,1
26397,8890,1
26397,8974,1
26397,9171,1
26397,9189,1
26398,8979,1
26398,9502,1
26398,9605,1
26398,9647,1
26398,9722,1
26398,10872,1
26398,11013,1
26399,8531,1
26399,8934,1
26399,8950,1
26399,8955,1
26399,8960,1
26399,8975,1
26399,8983,1
26399,8985,1
26399,8997,1
26399,9003,1
26399,9004,1
26399,9010,1
26399,9013,1
26399,9016,1
26399,9023,1
26399,9045,1
26399,9231,1
26399,9279,1
26399,9304,1
26399,9325,1
26399,10024,1
26399,10642,1
26399,10711,1
26399,10753,1
26399,10936,1
26399,10973,1
26399,11034,1
26399,11035,1
26399,11037,1
26399,11046,1
26399,11243,1
26399,11418,1
26401,8869,1
26401,8902,1
26401,9989,1
26401,10288,1
26401,10332,1
26402,8960,1
26402,8987,1
26402,9167,1
26403,8828,1
26403,9133,1
26404,9167,1
26404,9270,1
26406,8718,1
26406,9016,1
26406,9273,1
26406,9390,1
26406,9419,1
26406,9436,1
26406,9483,1
26406,9502,1
26406,9505,1
26406,9553,1
26406,9557,1
26406,9692,1
26406,9696,1
26406,9720,1
26406,9730,1
26406,9743,1
26406,9799,1
26406,9815,1
26406,9838,1
26406,9844,1
26406,9866,1
26406,9926,1
26406,9975,1
26406,9996,1
26406,9997,1
26406,10034,1
26407,9605,1
26407,9860,1
26407,9988,1
26407,10598,1
26407,10697,1
26408,8912,1
26408,8921,1
26409,8306,1
26409,8983,1
26409,9692,1
26409,9755,1
26411,9646,1
26414,8718,1
26414,8778,1
26414,8780,1
26414,8788,1
26414,8864,1
26414,8890,1
26414,8901,1
26414,8947,1
26414,8960,1
26414,8999,1
26414,9003,1
26417,7722,1
26417,9221,1
26417,9245,1
26417,9755,1
26417,11035,1
26417,11080,1
26417,11100,1
26417,11108,1
26417,11110,1
26418,7722,1
26418,8950,1
26418,10382,1
26420,9003,1
26420,9011,1
26420,9264,1
26420,9303,1
26420,9304,1
26420,9605,1
26420,9722,1
26420,9829,1
26420,9952,1
26420,9977,1
26420,9997,1
26420,10651,1
26420,11472,1
26420,11532,1
26420,11534,1
26423,7242,1
26423,8689,1
26423,8827,1
26423,8950,1
26425,8098,1
26425,8950,1
26425,8975,1
26426,8882,1
26426,8983,1
26426,8985,1
26426,9044,1
26426,9681,2
26426,10973,2
26426,11124,2
26426,11152,2
26426,11153,2
26426,11155,2
26426,11158,2
26426,11160,1
26426,11333,1
26426,11364,2
26426,11366,2
26427,8921,1
26427,8950,1
26429,9029,1
26429,9030,1
26429,9133,1
26429,9136,1
26429,9142,1
26429,9143,1
26429,9157,1
26431,7722,1
26431,8788,1
26431,8912,1
26431,8921,1
26431,8950,1
26431,8960,1
26431,8975,1
26431,9003,1
26431,9004,1
26431,9007,1
26431,9010,1
26431,9015,1
26431,9030,1
26431,9143,1
26431,9219,1
26431,9269,1
26431,9274,1
26431,9302,1
26431,9304,1
26431,9315,1
26431,9318,1
26431,9326,1
26431,9342,1
26431,9353,1
26431,9362,1
26431,9391,1
26431,9394,1
26431,9425,1
26431,9427,1
26431,9428,1
26431,9429,1
26431,9529,1
26431,9539,1
26431,9588,1
26431,9605,1
26431,9613,1
26431,9647,1
26431,9692,1
26431,9717,1
26431,9722,1
26431,9802,1
26431,9833,1
26431,9839,1
26431,9860,1
26431,9877,1
26431,9902,1
26431,9910,1
26431,9916,1
26431,9921,1
26431,9924,1
26431,9968,1
26431,9975,1
26431,9977,1
26431,9989,1
26431,9998,1
26431,10003,1
26431,10113,1
26431,10150,1
26431,10245,1
26431,10275,1
26431,10305,1
26431,10311,1
26431,10335,1
26431,10431,1
26431,10466,1
26431,10469,1
26431,10476,1
26431,10481,1
26431,10503,1
26431,10521,1
26431,10558,1
26431,10568,1
26431,10569,1
26431,10652,1
26431,10695,1
26431,10732,1
26431,10772,1
26431,10785,1
26431,10794,1
26431,10841,1
26431,10872,1
26431,11013,1
26431,11035,1
26431,11123,1
26431,11158,1
26431,11185,1
26431,11212,1
26431,11216,1
26431,11224,1
26431,11259,1
26431,11366,1
26431,11390,1
26431,11391,1
26431,11393,1
26431,11416,1
26431,11465,1
26431,11471,1
26431,11524,1
26431,11576,1
26432,7889,1
26432,8960,1
26433,8780,1
26433,8832,1
26433,8912,1
26435,8015,1
26435,8957,1
26435,9023,1
26435,9030,1
26435,9034,1
26435,9063,1
26435,9135,1
26435,9272,1
26435,9347,1
26435,10029,1
26436,8957,1
26436,9362,1
26436,9779,1
26436,10663,1
26437,8780,1
26437,8960,1
26438,9860,1
26438,9877,1
26438,9910,1
26438,9920,1
26438,9923,1
26438,10697,1
26438,10698,1
26440,4311,1
26440,5278,1
26440,5573,1
26440,6226,1
26440,7807,1
26440,8827,1
26440,8843,1
26440,8864,1
26440,8901,1
26440,9279,1
26440,9400,1
26440,9492,1
26440,9552,1
26440,9648,1
26440,10430,1
26440,10466,1
26440,10506,1
26440,10511,1
26440,10520,1
26440,10521,1
26440,10535,1
26440,10539,1
26440,10541,1
26440,10544,1
26440,10663,1
26440,10693,1
26440,10734,1
26440,10794,1
26440,10830,1
26440,10832,1
26440,10872,1
26440,10875,1
26440,10880,1
26440,10890,1
26440,10895,1
26440,10902,1
26440,10960,1
26440,11052,1
26440,11078,1
26440,11096,1
26440,11108,1
26440,11110,1
26440,11112,1
26440,11118,1
26440,11148,1
26440,11149,1
26440,11150,1
26440,11160,1
26440,11172,1
26440,11186,1
26440,11205,1
26440,11213,1
26440,11242,1
26440,11280,1
26440,11286,1
26440,11344,1
26440,11362,1
26440,11366,1
26440,11390,1
26440,11391,1
26440,11418,1
26440,11437,1
26440,11439,1
26440,11459,1
26440,11465,1
26440,11468,1
26440,11470,1
26440,11532,1
26440,11704,1
26441,8864,1
26441,8901,1
26441,8921,1
26441,8934,1
26441,8960,1
26443,9647,1
26446,8983,1
26446,9010,1
26446,9021,1
26446,9149,1
26446,9167,1
26446,9425,1
26446,9436,1
26446,9505,1
26446,9514,1
26448,9061,1
26449,6702,1
26449,8098,1
26449,8224,1
26449,8420,1
26449,8987,1
26449,9004,1
26449,9029,1
26449,9269,1
26449,9340,1
26449,9353,1
26449,9549,1
26449,9867,1
26449,9877,1
26449,9891,1
26449,9923,1
26449,9951,1
26449,9960,1
26449,9989,1
26449,9998,1
26449,10014,1
26449,10041,1
26449,10181,1
26449,10220,1
26449,10225,1
26449,10229,1
26449,10362,1
26449,10363,1
26449,10369,1
26449,10446,1
26449,10459,1
26449,10594,1
26449,10598,1
26449,10605,1
26449,10719,1
26449,10770,1
26449,10774,1
26449,10776,1
26449,10786,1
26449,10794,1
26449,10809,1
26449,10914,1
26449,10915,1
26449,10927,1
26450,7686,1
26450,8211,1
26450,8728,1
26450,8827,1
26450,8901,1
26450,8902,1
26450,8960,1
26450,8966,1
26450,9003,1
26450,9007,1
26450,9010,1
26450,9030,1
26450,9112,1
26450,9113,1
26450,9145,1
26450,9155,1
26450,9160,1
26450,9161,1
26450,9167,1
26450,9173,1
26450,9183,1
26450,9209,1
26450,9214,1
26450,9293,1
26450,9311,1
26450,9325,1
26450,9330,1
26450,9353,1
26450,9379,1
26450,9380,1
26450,9383,1
26450,9385,1
26450,9390,1
26450,9391,1
26450,9414,1
26450,9502,1
26450,9527,1
26456,8780,1
26456,8921,1
26456,8964,1
26456,8985,1
26456,8987,1
26456,9045,1
26456,9133,1
26456,9167,1
26456,9170,1
26456,9185,1
26456,9196,1
26456,9209,1
26456,9302,1
26456,9391,1
26456,9397,1
26456,9434,1
26456,9717,1
26456,9790,1
26456,9829,1
26456,9833,1
26456,9939,1
26457,8985,1
26457,9025,1
26457,9155,1
26457,9167,1
26458,8987,1
26458,9003,1
26458,9853,1
26459,7889,1
26459,8926,1
26459,8975,1
26459,9209,1
26459,9966,1
26459,9990,1
26459,10315,1
26459,10345,1
26460,8882,1
26460,8975,1
26462,8655,1
26462,8864,1
26462,8890,1
26462,8950,1
26462,8960,1
26462,8964,1
26462,8987,1
26462,8999,1
26462,9004,1
26462,9026,1
26462,9802,1
26462,10502,1
26462,10695,1
26462,10859,1
26462,10860,1
26464,9245,1
26466,7242,1
26466,7757,1
26466,8588,1
26466,8667,1
26466,8780,1
26466,8869,1
26466,8882,1
26466,8890,1
26466,8901,1
26466,8912,1
26466,8921,1
26466,8934,1
26466,8950,1
26466,8966,1
26466,8983,1
26466,8985,1
26466,8987,1
26466,8999,1
26466,9003,1
26466,9004,1
26466,9007,1
26466,9010,1
26466,9011,1
26466,9015,1
26466,9016,1
26466,9026,1
26466,9029,1
26466,9030,1
26466,9034,1
26466,9042,1
26466,9044,1
26466,9046,1
26466,9048,1
26466,9049,1
26466,9061,1
26466,9062,1
26466,9064,1
26466,9073,1
26466,9113,1
26466,9128,1
26466,9131,1
26466,9133,1
26466,9143,1
26466,9167,1
26466,9219,1
26466,9245,1
26466,9269,1
26466,9272,1
26466,9273,1
26466,9285,1
26466,9362,1
26466,9390,1
26466,9394,1
26466,9458,1
26466,9467,1
26466,9481,1
26466,9488,1
26466,9492,1
26466,9494,1
26466,9501,1
26466,9553,1
26466,9554,1
26466,9565,1
26466,9566,1
26466,9584,1
26466,9603,1
26466,9629,1
26466,9671,1
26466,9679,1
26466,9681,1
26466,9717,1
26466,9744,1
26466,9952,1
26466,9998,1
26466,10663,1
26466,10734,1
26466,11078,1
26470,7757,1
26470,8987,1
26471,9488,1
26471,9502,1
26472,9010,1
26472,9011,1
26472,9029,1
26472,9030,1
26472,9089,1
26472,9414,1
26472,9425,1
26472,9628,1
26472,9985,1
26472,10832,1
26473,9034,1
26473,9170,1
26473,9245,1
26475,9068,1
26475,11126,1
26476,8882,1
26476,8964,1
26476,8987,1
26476,8995,1
26476,9003,1
26477,8921,1
26477,8960,1
26477,8966,1
26477,8975,1
26477,8979,1
26477,8980,1
26477,8985,1
26477,9010,1
26477,9011,1
26477,9015,1
26477,9061,1
26477,9143,1
26477,9147,1
26477,9272,1
26477,9293,1
26477,9397,1
26477,9466,1
26477,9549,1
26477,9563,1
26477,9588,1
26477,9620,1
26477,9647,1
26477,9940,1
26477,9989,1
26477,10218,1
26477,10652,1
26477,10653,1
26477,11590,1
26477,11611,1
26478,8987,1
26478,9439,1
26478,10131,1
26478,10274,1
26479,8827,1
26479,8882,1
26480,2143,1
26480,7036,1
26480,7366,1
26480,8836,1
26480,8921,1
26480,8975,1
26480,8983,1
26480,9613,1
26480,10227,1
26480,10305,1
26480,10579,1
26480,10679,1
26480,10695,1
26480,10724,1
26480,10725,1
26480,10734,1
26480,10739,1
26480,10818,1
26480,10826,1
26480,10832,1
26480,10841,1
26480,10995,1
26480,11074,1
26480,11108,1
26480,11110,1
26480,11111,1
26480,11139,1
26480,11157,1
26480,11160,1
26480,11185,1
26480,11207,1
26480,11243,1
26480,11264,1
26480,11286,1
26480,11390,1
26480,11391,1
26480,11465,1
26480,11470,1
26480,11526,1
26480,11531,1
26480,11593,1
26481,8975,1
26481,8979,1
26481,9157,1
26481,9397,1
26481,9871,1
26481,10229,1
26481,10345,1
26481,10353,1
26481,10604,1
26481,10653,1
26481,10675,1
26481,10687,1
26481,10698,1
26481,10711,1
26481,10872,1
26481,10875,1
26481,11054,1
26481,11124,1
26481,11185,1
26481,11212,1
26481,11326,1
